Date	FPVAV19DMPRCOMD	FPVAV19AIRVOLUME	
42324.4166666667	52.7999992370605	1200	
42324.4375	52.7999992370605	1208	
42324.53125	52.7999992370605	1200	
42324.59375	52.7999992370605	1200	
42324.6145833333	52.7999992370605	1216	
42327.4791666667	52.7999992370605	1192	
42328.4375	52.7999992370605	1204	
42328.5104166667	52.7999992370605	1196	
42328.6041666667	52.7999992370605	1200	
42328.7083333333	52.7999992370605	1188	
42331.71875	52.7999992370605	1204	
42332.4895833333	52.7999992370605	1192	
42332.5	52.7999992370605	1188	
42332.5625	52.7999992370605	1188	
42332.59375	52.7999992370605	1188	
42332.625	52.7999992370605	1200	
42332.7395833333	52.7999992370605	1200	
42339.2708333333	52.8	1100	
42339.28125	52.8	1104	
42339.2916666667	52.8	1112	
42339.3020833333	52.8	1096	
42339.3125	52.8	1100	
42339.3333333333	52.8	1108	
42339.34375	52.8	0	
42340.5520833333	52.8	1208	
42340.59375	52.8	1200	
42340.625	52.8	1200	
42342.4583333333	52.8	1204	
42342.6666666667	52.8	1188	
42345.3645833333	52.8	1188	
42345.375	52.8	1196	
42345.3854166667	52.8	1196	
42345.4166666667	52.8	1188	
42345.4479166667	52.8	1196	
42345.5104166667	52.8	1212	
42345.53125	52.8	1196	
42345.5729166667	52.8	1200	
42345.59375	52.8	1188	
42345.6041666667	52.8	1204	
42345.6145833333	52.8	1200	
42345.6458333333	52.8	1200	
42345.65625	52.8	1200	
42346.4166666667	52.8	1208	
42346.46875	52.8	1200	
42346.4895833333	52.8	1192	
42346.5416666667	52.8	1196	
42346.6041666667	52.8	1208	
42346.6875	52.8	1200	
42346.7083333333	52.8	1200	
42347.3541666667	52.8	1236	
42347.4479166667	52.8	1184	
42347.46875	52.8	1184	
42347.5	52.8	1200	
42347.5416666667	52.8	1188	
42347.5729166667	52.8	1196	
42348.3541666667	52.8	1232	
42348.46875	52.8	1204	
42348.4895833333	52.8	1192	
42348.5208333333	52.8	1208	
42348.53125	52.8	1216	
42349.3645833333	52.8	1200	
42349.3854166667	52.8	1208	
42349.3958333333	52.8	1192	
42349.4166666667	52.8	1192	
42349.5104166667	52.8	1196	
42349.5625	52.8	1212	
42349.6354166667	52.8	1192	
42349.65625	52.8	1200	
42349.7083333333	52.8	1200	
42349.71875	52.8	1200	
42352.5520833333	52.8	1216	
42352.6145833333	52.8	1196	
42354.4166666667	52.8	1220	
42354.4479166667	52.8	1196	
42354.6458333333	52.8	1204	
42354.6770833333	52.8	1204	
42354.6875	52.8	1200	
42354.7291666667	52.8	1200	
42355.3229166667	52.8	1104	
42355.3958333333	52.8	1208	
42355.4375	52.8	1212	
42356.6666666667	52.8	1200	
42356.75	52.8	1200	
42360.46875	52.8	1208	
42360.5520833333	52.8	1204	
42360.6145833333	52.8	1204	
42360.6666666667	52.8	1200	
42360.6979166667	52.8	1200	
42360.7083333333	52.8	1196	
42361.4166666667	52.8	1212	
42361.4375	52.8	1188	
42361.4479166667	52.8	1208	
42361.4583333333	52.8	1200	
42361.59375	52.8	1192	
42373.4895833333	52.8	1200	
42373.53125	52.8	1192	
42373.5520833333	52.8	1200	
42373.5833333333	52.8	1196	
42373.6770833333	52.8	1212	
42373.7395833333	52.8	1204	
42374.5833333333	52.8	1200	
42374.625	52.8	1200	
42374.6354166667	52.8	1216	
42375.3229166667	52.8	1108	
42376.71875	52.8	1192	
42381.2708333333	52.8	1120	
42381.4270833333	52.8	1188	
42382.6875	52.8	1188	
42384.7291666667	52.8	1208	
42387.34375	52.8	1260	
42388.34375	52.8	1248	
42389.53125	52.8	1200	
42391.2708333333	52.8	1112	
42391.28125	52.8	1080	
42391.6979166667	52.8	1196	
42394.3958333333	52.8	1204	
42394.40625	52.8	1200	
42394.4166666667	52.8	1204	
42394.4375	52.8	1196	
42394.4583333333	52.8	1188	
42394.4791666667	52.8	1208	
42394.4895833333	52.8	1216	
42394.5208333333	52.8	1204	
42394.53125	52.8	1196	
42394.5729166667	52.8	1216	
42394.5833333333	52.8	1192	
42397.4479166667	52.8	1216	
42398.4166666667	52.8	1200	
42398.4375	52.8	1212	
42402.46875	52.8	1208	
42402.71875	52.8	1200	
42403.6979166667	52.8	1204	
42404.7395833333	52.8	1192	
42405.3958333333	52.8	1196	
42405.40625	52.8	1228	
42405.4166666667	52.8	1208	
42405.625	52.8	1200	
42405.65625	52.8	1192	
42405.6666666667	52.8	1196	
42405.7291666667	52.8	1196	
42405.7395833333	52.8	1200	
42408.7395833333	52.8	1200	
42410.34375	52.8	1112	
42411.3541666667	52.8	1196	
42411.4270833333	52.8	1204	
42411.4375	52.8	1192	
42411.4583333333	52.8	1200	
42411.4895833333	52.8	1192	
42411.5416666667	52.8	1204	
42411.6354166667	52.8	1196	
42411.6458333333	52.8	1200	
42411.6666666667	52.8	1204	
42411.6875	52.8	1196	
42411.7083333333	52.8	1188	
42411.71875	52.8	1204	
42415.3541666667	52.8	1200	
42415.3958333333	52.8	1200	
42415.53125	52.8	1216	
42415.59375	52.8	1200	
42415.625	52.8	1208	
42415.6770833333	52.8	1196	
42415.71875	52.8	1200	
42415.75	52.8	1200	
42416.4791666667	52.8	1204	
42416.5520833333	52.8	1208	
42417.7395833333	52.8	1204	
42419.3541666667	52.8	1196	
42419.46875	52.8	1192	
42419.5833333333	52.8	1200	
42419.625	52.8	1196	
42419.71875	52.8	1200	
42422.34375	52.8	1232	
42422.3541666667	52.8	1204	
42422.3854166667	52.8	1196	
42422.40625	52.8	1184	
42422.5104166667	52.8	1212	
42422.53125	52.8	1192	
42422.6145833333	52.8	1200	
42422.6458333333	52.8	1208	
42422.6666666667	52.8	1200	
42422.7083333333	52.8	1208	
42422.7395833333	52.8	1196	
42422.75	52.8	1196	
42424.6979166667	52.8	1204	
42424.71875	52.8	1204	
42425.46875	52.8	1196	
42426.625	52.8	1196	
42426.65625	52.8	1208	
42426.6979166667	52.8	1196	
42429.3541666667	52.8	1200	
42429.3645833333	52.8	1204	
42429.3854166667	52.8	1212	
42429.3958333333	52.8	1212	
42429.40625	52.8	1208	
42429.4375	52.8	1204	
42429.4479166667	52.8	1204	
42429.46875	52.8	1204	
42429.4791666667	52.8	1200	
42429.5208333333	52.8	1200	
42429.5416666667	52.8	1204	
42429.5520833333	52.8	1200	
42429.5625	52.8	1200	
42429.59375	52.8	1188	
42430.40625	52.8	1188	
42430.4166666667	52.8	1204	
42430.4791666667	52.8	1192	
42430.71875	52.8	1204	
42432.4583333333	52.8	1200	
42432.4791666667	52.8	1196	
42433.625	52.8	1192	
42433.6770833333	52.8	1208	
42433.6979166667	52.8	1192	
42433.71875	52.8	1208	
42436.4270833333	52.8	1188	
42436.4479166667	52.8	1200	
42436.46875	52.8	1192	
42436.5208333333	52.8	1192	
42436.53125	52.8	1196	
42436.5729166667	52.8	1200	
42436.75	52.8	1204	
42437.34375	52.8	1180	
42437.6145833333	52.8	1200	
42437.6354166667	52.8	1208	
42437.6458333333	52.8	1208	
42437.65625	52.8	1212	
42437.6770833333	52.8	1196	
42437.6875	52.8	1192	
42437.71875	52.8	1188	
42437.7291666667	52.8	1200	
42437.7395833333	52.8	1192	
42438.34375	52.8	1184	
42439.6770833333	52.8	1208	
42440.5520833333	52.8	1204	
42440.6041666667	52.8	1200	
42440.6770833333	52.8	1200	
42440.7083333333	52.8	1200	
42443.71875	52.8	1212	
42445.3958333333	52.8	1200	
42445.4166666667	52.8	1204	
42445.4791666667	52.8	1192	
42445.53125	52.8	1196	
42445.6145833333	52.8	1200	
42445.625	52.8	1196	
42445.6354166667	52.8	1196	
42445.6458333333	52.8	1200	
42445.6979166667	52.8	1208	
42447.3958333333	52.8	1184	
42447.4375	52.8	1196	
42447.4791666667	52.8	1200	
42447.7395833333	52.8	1204	
42451.4583333333	52.8	1200	
42451.46875	52.8	1188	
42451.4791666667	52.8	1192	
42451.6041666667	52.8	1188	
42452.3958333333	52.8	1188	
42452.4791666667	52.8	1200	
42452.5625	52.8	1196	
42452.6979166667	52.8	1196	
42452.7395833333	52.8	1200	
42453.4479166667	52.8	1200	
42453.5625	52.8	1196	
42454.4895833333	52.8	1192	
42458.4895833333	52.8	1196	
42458.5520833333	52.8	1200	
42458.5625	52.8	1200	
42458.6875	52.8	1200	
42458.7083333333	52.8	1200	
42459.4375	52.8	1192	
42459.4583333333	52.8	1224	
42459.46875	52.8	1192	
42459.4791666667	52.8	1212	
42459.4895833333	52.8	1192	
42459.5	52.8	1204	
42459.5208333333	52.8	1200	
42459.5416666667	52.8	1192	
42459.5520833333	52.8	1204	
42459.5729166667	52.8	1200	
42459.625	52.8	1200	
42459.6770833333	52.8	1196	
42459.6875	52.8	1204	
42459.6979166667	52.8	1196	
42459.7083333333	52.8	1196	
42459.7291666667	52.8	1188	
42459.7395833333	52.8	1200	
42459.75	52.8	1204	
42460.3958333333	52.8	1212	
42460.40625	52.8	1196	
42460.4375	52.8	1204	
42460.4479166667	52.8	1212	
42460.5208333333	52.8	1192	
42460.53125	52.8	1204	
42460.5416666667	52.8	1188	
42460.5729166667	52.8	1192	
42460.59375	52.8	1188	
42460.6458333333	52.8	1212	
42460.65625	52.8	1184	
42464.3854166667	52.8	1236	
42464.40625	52.8	1200	
42465.3854166667	52.8	1228	
42465.4479166667	52.8	1196	
42465.4583333333	52.8	1200	
42465.4791666667	52.8	1216	
42465.65625	52.8	1180	
42466.40625	52.8	1200	
42466.4791666667	52.8	1176	
42466.5208333333	52.8	1200	
42466.65625	52.8	1216	
42467.4791666667	52.8	1184	
42471.4270833333	52.8	1196	
42471.46875	52.8	1212	
42471.5208333333	52.8	1192	
42471.5416666667	52.8	1192	
42471.5520833333	52.8	1204	
42471.5729166667	52.8	1188	
42475.5208333333	52.8	1208	
42478.40625	52.8	1208	
42478.4375	52.8	1204	
42478.4479166667	52.8	1184	
42478.4583333333	52.8	1192	
42478.5	52.8	1204	
42478.5416666667	52.8	1200	
42478.5625	52.8	1204	
42478.59375	52.8	1200	
42478.6041666667	52.8	1204	
42478.6145833333	52.8	1200	
42478.6458333333	52.8	1196	
42478.6666666667	52.8	1204	
42478.7395833333	52.8	1200	
42479.3958333333	52.8	1196	
42479.46875	52.8	1220	
42479.5	52.8	1200	
42479.53125	52.8	1200	
42479.5416666667	52.8	1184	
42479.5625	52.8	1204	
42479.5729166667	52.8	1204	
42479.5833333333	52.8	1188	
42479.6041666667	52.8	1212	
42479.625	52.8	1204	
42479.6354166667	52.8	1196	
42479.6458333333	52.8	1200	
42479.6666666667	52.8	1196	
42479.6770833333	52.8	1216	
42479.6875	52.8	1196	
42479.7083333333	52.8	1192	
42479.71875	52.8	1204	
42479.75	52.8	1200	
42480.40625	52.8	1208	
42481.5	52.8	1204	
42481.6666666667	52.8	1204	
42481.71875	52.8	1200	
42482.5208333333	52.8	1204	
42482.6145833333	52.8	1200	
42482.6666666667	52.8	1200	
42482.7291666667	52.8	1200	
42485.5729166667	52.8	1216	
42486.46875	52.8	1204	
42486.5416666667	52.8	1200	
42486.5833333333	52.8	1204	
42486.59375	52.8	1192	
42486.6979166667	52.8	1204	
42486.75	52.8	1196	
42487.40625	52.8	1192	
42488.4270833333	52.8	1184	
42488.4375	52.8	1204	
42489.4375	52.8	1188	
42489.4479166667	52.8	1204	
42489.4583333333	52.8	1184	
42489.4895833333	52.8	1200	
42489.5520833333	52.8	1196	
42489.5625	52.8	1204	
42489.6041666667	52.8	1204	
42489.6145833333	52.8	1196	
42489.6875	52.8	1216	
42489.6979166667	52.8	1192	
42489.71875	52.8	1196	
42489.7291666667	52.8	1196	
42489.75	52.8	1212	
42492.4791666667	52.8	1200	
42492.4895833333	52.8	1188	
42492.5625	52.8	1192	
42492.59375	52.8	1196	
42492.6145833333	52.8	1208	
42492.6875	52.8	1192	
42492.6979166667	52.8	1204	
42494.625	52.8	1200	
42494.6354166667	52.8	1196	
42494.6458333333	52.8	1192	
42495.3854166667	52.8	1188	
42495.4791666667	52.8	1192	
42495.4895833333	52.8	1196	
42495.5104166667	52.8	1204	
42495.5208333333	52.8	1204	
42495.6979166667	52.8	1200	
42495.71875	52.8	1212	
42495.7395833333	52.8	1208	
42496.3854166667	52.8	1196	
42496.40625	52.8	1200	
42496.4270833333	52.8	1204	
42496.4479166667	52.8	1216	
42496.4583333333	52.8	1200	
42496.6666666667	52.8	1196	
42496.6875	52.8	1196	
42499.4479166667	52.8	1196	
42499.4895833333	52.8	1204	
42499.5104166667	52.8	1196	
42499.5625	52.8	1196	
42499.5729166667	52.8	1204	
42499.5833333333	52.8	1200	
42499.59375	52.8	1208	
42500.3854166667	52.8	1200	
42500.4791666667	52.8	1212	
42500.5625	52.8	1188	
42500.5729166667	52.8	1200	
42500.6354166667	52.8	1208	
42500.6458333333	52.8	1200	
42500.7291666667	52.8	1200	
42501.3854166667	52.8	1196	
42501.4479166667	52.8	1196	
42501.46875	52.8	1208	
42501.5104166667	52.8	1196	
42501.5208333333	52.8	1196	
42501.5416666667	52.8	1200	
42501.6041666667	52.8	1196	
42501.6145833333	52.8	1196	
42501.625	52.8	1192	
42501.7291666667	52.8	1200	
42501.7395833333	52.8	1216	
42502.3854166667	52.8	1200	
42502.5208333333	52.8	1200	
42502.5520833333	52.8	1200	
42502.5833333333	52.8	1192	
42502.59375	52.8	1204	
42502.6041666667	52.8	1200	
42502.625	52.8	1196	
42502.6458333333	52.8	1192	
42502.7083333333	52.8	1200	
42502.7395833333	52.8	1204	
42503.3854166667	52.8	1200	
42503.3958333333	52.8	1212	
42503.4479166667	52.8	1200	
42503.4583333333	52.8	1192	
42503.46875	52.8	1200	
42503.4895833333	52.8	1216	
42503.5416666667	52.8	1204	
42503.5625	52.8	1196	
42503.6145833333	52.8	1200	
42506.3958333333	52.8	1200	
42506.4479166667	52.8	1196	
42506.4583333333	52.8	1204	
42506.46875	52.8	1208	
42506.5208333333	52.8	1200	
42506.5625	52.8	1208	
42506.5729166667	52.8	1200	
42506.6458333333	52.8	1188	
42506.75	52.8	1196	
42509.6354166667	52.8	1192	
42509.6770833333	52.8	1204	
42509.7083333333	52.8	1204	
42509.71875	52.8	1212	
42509.7291666667	52.8	1196	
42513.3958333333	52.8	1208	
42513.4270833333	52.8	1204	
42513.4375	52.8	1200	
42513.46875	52.8	1196	
42513.53125	52.8	1200	
42513.5833333333	52.8	1188	
42513.625	52.8	1200	
42513.6354166667	52.8	1200	
42513.75	52.8	1196	
42514.3958333333	52.8	1192	
42514.40625	52.8	1204	
42514.4166666667	52.8	1188	
42514.4270833333	52.8	1200	
42514.4479166667	52.8	1180	
42514.4583333333	52.8	1216	
42514.46875	52.8	1196	
42514.4791666667	52.8	1196	
42514.4895833333	52.8	1216	
42514.5104166667	52.8	1216	
42514.5208333333	52.8	1208	
42514.5416666667	52.8	1204	
42514.5625	52.8	1192	
42514.59375	52.8	1220	
42514.625	52.8	1200	
42514.6354166667	52.8	1212	
42514.65625	52.8	1184	
42514.6666666667	52.8	1212	
42514.6770833333	52.8	1208	
42514.6875	52.8	1196	
42514.6979166667	52.8	1216	
42514.7083333333	52.8	1200	
42514.71875	52.8	1224	
42514.75	52.8	1200	
42515.40625	52.8	1204	
42515.4166666667	52.8	1196	
42515.46875	52.8	1208	
42515.5208333333	52.8	1208	
42515.5416666667	52.8	1180	
42515.5729166667	52.8	1200	
42515.65625	52.8	1208	
42515.75	52.8	1196	
42516.375	52.8	1128	
42516.4375	52.8	1204	
42516.4583333333	52.8	1204	
42516.53125	52.8	1200	
42516.6145833333	52.8	1200	
42516.625	52.8	1200	
42516.6354166667	52.8	1196	
42516.71875	52.8	1196	
42517.5208333333	52.8	1204	
42517.6875	52.8	1204	
42520.3854166667	52.8	1192	
42520.40625	52.8	1204	
42520.4375	52.8	1188	
42520.4583333333	52.8	1196	
42520.53125	52.8	1212	
42520.5416666667	52.8	1184	
42520.5729166667	52.8	1196	
42520.5833333333	52.8	1192	
42520.6145833333	52.8	1192	
42520.625	52.8	1180	
42520.6458333333	52.8	1192	
42520.6770833333	52.8	1200	
42520.6875	52.8	1196	
42520.6979166667	52.8	1176	
42520.7395833333	52.8	1200	
42520.75	52.8	1192	
42521.3854166667	52.8	1208	
42521.3958333333	52.8	1204	
42521.4166666667	52.8	1200	
42521.4270833333	52.8	1208	
42521.4479166667	52.8	1212	
42521.4583333333	52.8	1216	
42521.46875	52.8	1200	
42521.5104166667	52.8	1216	
42521.5416666667	52.8	1204	
42521.5520833333	52.8	1208	
42521.5729166667	52.8	1200	
42521.5833333333	52.8	1184	
42521.59375	52.8	1204	
42521.6145833333	52.8	1188	
42521.6354166667	52.8	1200	
42521.6770833333	52.8	1204	
42521.6875	52.8	1200	
42521.71875	52.8	1192	
42522.3958333333	52.8	1204	
42522.4479166667	52.8	1200	
42522.46875	52.8	1208	
42522.4791666667	52.8	1208	
42522.5625	52.8	1208	
42522.5833333333	52.8	1208	
42522.7083333333	52.8	1200	
42522.71875	52.8	1204	
42522.7291666667	52.8	1212	
42523.3854166667	52.8	1192	
42523.3958333333	52.8	1188	
42523.40625	52.8	1204	
42523.4270833333	52.8	1192	
42523.46875	52.8	1208	
42524.4895833333	52.8	1192	
42524.5	52.8	1196	
42524.53125	52.8	1208	
42524.7083333333	52.8	1208	
42527.40625	52.8	1196	
42527.4375	52.8	1204	
42527.4479166667	52.8	1200	
42527.4791666667	52.8	1200	
42527.4895833333	52.8	1196	
42527.5	52.8	1200	
42527.5416666667	52.8	1224	
42527.5520833333	52.8	1212	
42527.6041666667	52.8	1196	
42527.6145833333	52.8	1200	
42527.65625	52.8	1204	
42527.6979166667	52.8	1200	
42527.7083333333	52.8	1212	
42527.75	52.8	1192	
42338.2604166667	53.2	1116	
42339.3229166667	53.2	1108	
42339.71875	53.2	1220	
42345.2604166667	53.2	1124	
42349.3541666667	53.2	1228	
42352.3125	53.2	1116	
42354.6041666667	53.2	1196	
42355.3125	53.2	1124	
42361.3645833333	53.2	1204	
42375.3125	53.2	1116	
42381.3125	53.2	1100	
42411.46875	53.2	1192	
42411.4791666667	53.2	1188	
42411.5	53.2	1188	
42411.625	53.2	1192	
42411.65625	53.2	1200	
42415.5520833333	53.2	1204	
42422.4375	53.2	1196	
42429.53125	53.2	1200	
42430.4375	53.2	1208	
42439.6145833333	53.2	1192	
42447.6458333333	53.2	1192	
42459.6666666667	53.2	1212	
42460.46875	53.2	1204	
42478.53125	53.2	1180	
42478.71875	53.2	1200	
42478.7291666667	53.2	1208	
42479.28125	53.2	1120	
42479.4895833333	53.2	1204	
42479.65625	53.2	1196	
42481.75	53.2	1200	
42489.4166666667	53.2	1204	
42492.6354166667	53.2	1200	
42501.6458333333	53.2	1200	
42501.65625	53.2	1204	
42501.6875	53.2	1204	
42514.6041666667	53.2	1192	
42514.7395833333	53.2	1204	
42515.3854166667	53.2	1208	
42515.4583333333	53.2	1200	
42515.6041666667	53.2	1192	
42515.6666666667	53.2	1200	
42520.3958333333	53.2	1188	
42520.59375	53.2	1204	
42521.7083333333	53.2	1204	
42527.3854166667	53.2	1200	
42527.3958333333	53.2	1196	
42527.4583333333	53.2	1216	
42527.625	53.2	1200	
42527.6666666667	53.2	1196	
42527.7291666667	53.2	1204	
42527.7395833333	53.2	1208	
42283.71875	53.2000007629395	1196	
42285.625	53.2000007629395	1196	
42286.40625	53.2000007629395	1212	
42286.7291666667	53.2000007629395	1200	
42292.5	53.2000007629395	1192	
42293.40625	53.2000007629395	1200	
42293.46875	53.2000007629395	1196	
42293.5416666667	53.2000007629395	1204	
42293.5520833333	53.2000007629395	1216	
42293.5833333333	53.2000007629395	1192	
42293.59375	53.2000007629395	1196	
42293.625	53.2000007629395	1204	
42293.6458333333	53.2000007629395	1208	
42293.6979166667	53.2000007629395	1196	
42293.75	53.2000007629395	1188	
42296.4583333333	53.2000007629395	1200	
42296.5	53.2000007629395	1204	
42296.5520833333	53.2000007629395	1196	
42296.6041666667	53.2000007629395	1204	
42296.6979166667	53.2000007629395	1196	
42296.75	53.2000007629395	1208	
42297.4583333333	53.2000007629395	1196	
42297.65625	53.2000007629395	1192	
42297.6666666667	53.2000007629395	1200	
42298.4895833333	53.2000007629395	1208	
42298.5208333333	53.2000007629395	1204	
42298.53125	53.2000007629395	1188	
42299.40625	53.2000007629395	1208	
42300.4375	53.2000007629395	1180	
42303.40625	53.2000007629395	1208	
42303.4895833333	53.2000007629395	1188	
42304.7291666667	53.2000007629395	1224	
42306.3958333333	53.2000007629395	1128	
42307.4270833333	53.2000007629395	1204	
42307.4479166667	53.2000007629395	1192	
42307.59375	53.2000007629395	1204	
42307.65625	53.2000007629395	1212	
42310.59375	53.2000007629395	1188	
42310.6979166667	53.2000007629395	1200	
42311.5520833333	53.2000007629395	1196	
42312.3854166667	53.2000007629395	1196	
42312.4166666667	53.2000007629395	1220	
42312.4375	53.2000007629395	1200	
42312.5729166667	53.2000007629395	1204	
42312.625	53.2000007629395	1212	
42313.5104166667	53.2000007629395	1196	
42313.5625	53.2000007629395	1204	
42317.6041666667	53.2000007629395	1200	
42317.65625	53.2000007629395	1204	
42318.3854166667	53.2000007629395	1212	
42319.5	53.2000007629395	1200	
42319.5625	53.2000007629395	1212	
42319.5729166667	53.2000007629395	1196	
42319.6979166667	53.2000007629395	1200	
42320.5520833333	53.2000007629395	1188	
42320.5729166667	53.2000007629395	1204	
42320.6979166667	53.2000007629395	1212	
42320.7083333333	53.2000007629395	1196	
42320.7291666667	53.2000007629395	1200	
42320.7395833333	53.2000007629395	1204	
42321.5208333333	53.2000007629395	1192	
42326.59375	53.2000007629395	1180	
42285.4166666667	53.5999984741211	1192	
42285.6458333333	53.5999984741211	1196	
42286.53125	53.5999984741211	1200	
42296.46875	53.5999984741211	1212	
42296.5625	53.5999984741211	1200	
42296.5833333333	53.5999984741211	1204	
42297.5	53.5999984741211	1200	
42298.4166666667	53.5999984741211	1200	
42304.53125	53.5999984741211	1184	
42305.71875	53.5999984741211	1196	
42305.75	53.5999984741211	1204	
42311.46875	53.5999984741211	1204	
42311.6770833333	53.5999984741211	1216	
42319.6458333333	53.5999984741211	1188	
42324.40625	53.5999984741211	1172	
42346.3541666667	53.6	1220	
42352.28125	53.6	1116	
42352.2916666667	53.6	1120	
42352.3020833333	53.6	1120	
42374.3020833333	53.6	1128	
42391.2916666667	53.6	1116	
42411.34375	53.6	1120	
42419.34375	53.6	1284	
42452.3020833333	53.6	1124	
42453.3854166667	53.6	1112	
42454.3854166667	53.6	1164	
42461.3854166667	53.6	1240	
42486.375	53.6	1288	
42486.65625	53.6	1204	
42487.375	53.6	1280	
42284.7291666667	54	1188	
42285.46875	54	1204	
42286.5833333333	54	1200	
42292.4375	54	1200	
42296.5104166667	54	1192	
42297.6145833333	54	1212	
42298.4791666667	54	1184	
42305.7291666667	54	1212	
42305.7395833333	54	1188	
42307.3958333333	54	1192	
42311.6458333333	54	1196	
42312.4583333333	54	1196	
42312.5104166667	54	1196	
42313.7395833333	54	1204	
42319.5520833333	54	1196	
42327.3020833333	54	1164	
42332.3125	54	1128	
42340.3541666667	54	1216	
42345.28125	54	1140	
42345.2916666667	54	1124	
42345.3020833333	54	1116	
42345.3541666667	54	1244	
42452.3854166667	54	1100	
42458.3854166667	54	1228	
42472.3333333333	54	1152	
42485.375	54	1308	
42489.5208333333	54	1204	
42517.375	54	1140	
42340.3333333333	54.4	1168	
42341.2708333333	54.4	1168	
42341.3541666667	54.4	1220	
42342.3541666667	54.4	1224	
42345.3125	54.4	1124	
42374.2916666667	54.4	1148	
42374.3333333333	54.4	1140	
42375.2916666667	54.4	1148	
42377.2604166667	54.4	1136	
42377.3125	54.4	1152	
42377.3333333333	54.4	1160	
42381.28125	54.4	1148	
42383.34375	54.4	1308	
42415.34375	54.4	1204	
42416.34375	54.4	1208	
42418.34375	54.4	1248	
42423.3020833333	54.4	1156	
42452.2916666667	54.4	1140	
42486.5625	54.4	1180	
42486.5729166667	54.4	1212	
42486.7395833333	54.4	1220	
42488.40625	54.4	1224	
42488.7083333333	54.4	1200	
42489.3958333333	54.4	1212	
42510.3645833333	54.4	1160	
42520.375	54.4	1168	
42522.375	54.4	1192	
42523.375	54.4	1196	
42524.375	54.4	1228	
42527.375	54.4	1232	
42285.65625	54.4000015258789	1196	
42298.5416666667	54.4000015258789	1200	
42303.71875	54.4000015258789	1212	
42304.4895833333	54.4000015258789	1184	
42305.7083333333	54.4000015258789	1200	
42312.5833333333	54.4000015258789	1192	
42319.4166666667	54.4000015258789	1168	
42319.6354166667	54.4000015258789	1212	
42319.6666666667	54.4000015258789	1196	
42327.28125	54.4000015258789	1152	
42327.3125	54.4000015258789	1144	
42328.3125	54.4000015258789	1164	
42285.4895833333	54.7999992370605	1208	
42285.5833333333	54.7999992370605	1200	
42286.5625	54.7999992370605	1204	
42291.7083333333	54.7999992370605	1196	
42292.4479166667	54.7999992370605	1204	
42292.4895833333	54.7999992370605	1208	
42292.5104166667	54.7999992370605	1208	
42293.4375	54.7999992370605	1184	
42297.40625	54.7999992370605	1208	
42297.59375	54.7999992370605	1188	
42303.5520833333	54.7999992370605	1208	
42303.59375	54.7999992370605	1192	
42303.6041666667	54.7999992370605	1196	
42311.5625	54.7999992370605	1200	
42314.3333333333	54.7999992370605	1176	
42319.34375	54.7999992370605	1172	
42326.2708333333	54.7999992370605	1168	
42326.28125	54.7999992370605	1156	
42326.3020833333	54.7999992370605	1164	
42327.2708333333	54.7999992370605	1164	
42327.2916666667	54.7999992370605	1160	
42328.3229166667	54.7999992370605	1152	
42332.2708333333	54.7999992370605	1172	
42332.28125	54.7999992370605	1176	
42332.2916666667	54.7999992370605	1176	
42339.2604166667	54.8	1168	
42340.2708333333	54.8	1164	
42340.3020833333	54.8	1164	
42340.3125	54.8	1164	
42341.2604166667	54.8	1168	
42341.28125	54.8	1164	
42341.2916666667	54.8	1160	
42342.2916666667	54.8	1172	
42342.3020833333	54.8	1160	
42342.3125	54.8	1168	
42346.3020833333	54.8	1164	
42355.28125	54.8	1156	
42360.3229166667	54.8	1168	
42374.2604166667	54.8	1164	
42374.2708333333	54.8	1172	
42374.28125	54.8	1156	
42375.2604166667	54.8	1152	
42375.2708333333	54.8	1164	
42375.28125	54.8	1172	
42375.3020833333	54.8	1148	
42377.28125	54.8	1160	
42377.2916666667	54.8	1160	
42381.2604166667	54.8	1168	
42381.2916666667	54.8	1148	
42391.2604166667	54.8	1152	
42396.3333333333	54.8	1160	
42397.2916666667	54.8	1160	
42397.3125	54.8	1172	
42397.3229166667	54.8	1148	
42398.3125	54.8	1156	
42404.2708333333	54.8	1164	
42404.3020833333	54.8	1164	
42405.2604166667	54.8	1156	
42405.2708333333	54.8	1168	
42405.3020833333	54.8	1160	
42417.34375	54.8	1220	
42423.3125	54.8	1160	
42424.2604166667	54.8	1160	
42424.28125	54.8	1160	
42424.2916666667	54.8	1160	
42433.2916666667	54.8	1168	
42439.3020833333	54.8	1168	
42439.3125	54.8	1160	
42439.3229166667	54.8	1172	
42440.2916666667	54.8	1176	
42450.3333333333	54.8	1168	
42453.2916666667	54.8	1180	
42453.34375	54.8	1172	
42453.3541666667	54.8	1164	
42457.3854166667	54.8	1216	
42459.3854166667	54.8	1240	
42467.3125	54.8	1168	
42473.3020833333	54.8	1180	
42494.3020833333	54.8	1160	
42517.34375	54.8	1164	
42521.375	54.8	1196	
42340.2916666667	55.2	1160	
42340.3229166667	55.2	1172	
42340.34375	55.2	0	
42341.3020833333	55.2	1172	
42341.3125	55.2	1164	
42342.28125	55.2	1160	
42354.3125	55.2	1180	
42355.2604166667	55.2	1160	
42355.2916666667	55.2	1168	
42355.3020833333	55.2	1168	
42356.3125	55.2	1184	
42377.3020833333	55.2	1156	
42377.3229166667	55.2	1168	
42382.3229166667	55.2	1180	
42382.3333333333	55.2	1176	
42384.3333333333	55.2	1176	
